invoice,customer_id,product_id,invoice_date,quantity,amount,region
INV066018,C0112,P003,2024-05-15,9,43326,North
INV066019,C0128,P002,2024-06-06,5,7860,West
INV066020,C0279,P002,2025-01-30,15,23580,South
INV066021,C0090,P011,2023-03-05,4,8908,West
INV066022,C0317,P002,2023-02-18,11,17292,West
INV066023,C0458,P001,2023-12-29,16,74528,North
INV066024,C0062,P008,2024-07-06,17,52309,South
INV066025,C0494,P018,2024-12-16,8,16696,East
INV066026,C0133,P013,2023-12-06,16,40128,North
INV066027,C0403,P019,2023-12-17,7,23555,South
INV066028,C0397,P002,2023-05-06,12,18864,West
INV066029,C0110,P002,2024-10-02,4,6288,South
INV066030,C0106,P012,2023-12-13,3,13023,North
INV066031,C0086,P013,2025-03-19,5,12540,East
INV066032,C0047,P001,2023-10-14,13,60554,East
INV066033,C0012,P016,2023-08-22,20,45200,South
INV066034,C0443,P001,2024-12-16,19,88502,East
INV066035,C0115,P006,2023-09-14,7,28196,West
INV066036,C0258,P015,2023-05-08,2,5412,West
INV066037,C0385,P001,2025-04-15,9,41922,East
INV066038,C0439,P019,2023-02-23,10,33650,East
INV066039,C0407,P016,2024-09-06,2,4520,West
INV066040,C0306,P011,2023-03-03,3,6681,North
INV066041,C0370,P005,2024-09-26,11,28699,East
INV066042,C0196,P016,2024-03-20,1,2260,South
INV066043,C0210,P002,2023-08-13,2,3144,West
INV066044,C0079,P019,2023-10-29,17,57205,East
INV066045,C0077,P007,2024-03-13,1,3431,North
INV066046,C0472,P003,2023-08-01,11,52954,North
INV066047,C0257,P002,2024-12-13,8,12576,North
INV066048,C0321,P019,2024-08-21,13,43745,East
INV066049,C0201,P003,2024-08-23,14,67396,West
INV066050,C0019,P019,2023-11-12,4,13460,West
INV066051,C0483,P007,2023-03-25,14,48034,South
INV066052,C0087,P014,2025-01-24,12,45108,East
INV066053,C0449,P020,2025-03-24,10,39540,East
INV066054,C0211,P002,2024-02-09,6,9432,East
INV066055,C0160,P004,2023-05-19,3,6912,West
INV066056,C0344,P004,2024-10-15,15,34560,South
INV066057,C0492,P020,2023-04-23,5,19770,East
INV066058,C0102,P017,2024-03-23,10,34440,North
INV066059,C0048,P004,2024-12-13,18,41472,North
INV066060,C0480,P002,2025-01-27,14,22008,South
INV066061,C0167,P014,2023-01-06,11,41349,East
INV066062,C0415,P004,2024-04-22,6,13824,North
INV066063,C0341,P018,2024-12-13,20,41740,East
INV066064,C0048,P003,2024-02-06,14,67396,East
INV066065,C0093,P011,2023-04-25,8,17816,East
INV066066,C0228,P009,2024-12-22,8,25440,West
INV066067,C0500,P002,2023-04-03,19,29868,East
INV066068,C0461,P015,2023-04-28,6,16236,East
INV066069,C0414,P004,2024-07-11,7,16128,East
INV066070,C0172,P010,2023-02-07,4,15608,South
INV066071,C0173,P007,2024-05-06,5,17155,East
INV066072,C0235,P002,2023-07-10,4,6288,West
INV066073,C0287,P005,2023-02-07,5,13045,North
INV066074,C0341,P019,2024-04-13,16,53840,West
INV066075,C0311,P011,2023-07-09,10,22270,South
INV066076,C0221,P004,2023-03-26,8,18432,North
INV066077,C0379,P015,2023-12-17,14,37884,South
INV066078,C0015,P011,2024-01-05,6,13362,South
INV066079,C0006,P006,2023-08-04,17,68476,East
INV066080,C0148,P017,2023-05-15,10,34440,West
INV066081,C0342,P003,2023-03-01,4,19256,South
INV066082,C0248,P013,2024-07-11,20,50160,North
INV066083,C0252,P016,2025-05-27,10,22600,North
INV066084,C0418,P005,2023-11-10,2,5218,North
INV066085,C0382,P003,2023-01-31,12,57768,East
INV066086,C0073,P012,2023-03-03,1,4341,West
INV066087,C0493,P019,2024-10-07,7,23555,West
INV066088,C0338,P001,2023-10-09,12,55896,North
INV066089,C0082,P004,2023-11-07,19,43776,East
INV066090,C0494,P012,2023-11-20,5,21705,East
INV066091,C0244,P014,2024-09-09,19,71421,East
INV066092,C0401,P015,2025-06-17,14,37884,East
INV066093,C0441,P006,2025-05-22,10,40280,North
INV066094,C0165,P004,2025-01-10,15,34560,East
INV066095,C0169,P003,2025-05-22,1,4814,East
INV066096,C0148,P007,2024-03-21,3,10293,East
INV066097,C0279,P009,2025-02-07,10,31800,East
INV066098,C0252,P003,2024-10-30,19,91466,East
INV066099,C0445,P018,2024-03-10,3,6261,West
INV066100,C0100,P006,2023-05-27,18,72504,East
INV066101,C0315,P014,2024-11-28,20,75180,South
INV066102,C0239,P011,2025-03-16,19,42313,South
INV066103,C0367,P002,2023-08-15,12,18864,North
INV066104,C0343,P020,2024-06-28,12,47448,North
INV066105,C0132,P015,2023-05-22,7,18942,East
INV066106,C0327,P001,2025-04-10,9,41922,West
INV066107,C0230,P001,2023-06-13,16,74528,North
INV066108,C0116,P020,2025-01-04,14,55356,East
INV066109,C0220,P001,2023-12-15,9,41922,West
INV066110,C0254,P008,2025-04-24,16,49232,West
INV066111,C0451,P005,2025-01-18,3,7827,North
INV066112,C0413,P013,2024-03-11,20,50160,North
INV066113,C0379,P004,2023-05-16,20,46080,North
INV066114,C0396,P017,2024-03-17,8,27552,South
INV066115,C0127,P005,2024-04-16,17,44353,South
INV066116,C0239,P009,2025-02-11,11,34980,West
INV066117,C0161,P014,2023-09-20,1,3759,East
INV066118,C0342,P003,2023-03-25,13,62582,South
INV066119,C0360,P007,2024-08-18,10,34310,East
INV066120,C0482,P010,2023-03-10,8,31216,South
INV066121,C0163,P005,2023-05-04,4,10436,South
INV066122,C0243,P015,2023-09-09,4,10824,West
INV066123,C0234,P013,2023-05-04,1,2508,West
INV066124,C0383,P013,2023-02-11,6,15048,West
INV066125,C0011,P017,2024-05-30,13,44772,West
INV066126,C0130,P004,2023-06-15,3,6912,East
INV066127,C0255,P016,2024-10-24,2,4520,West
INV066128,C0092,P002,2025-06-02,14,22008,North
INV066129,C0487,P017,2024-08-05,10,34440,East
INV066130,C0421,P004,2023-01-17,14,32256,East
INV066131,C0389,P017,2024-11-07,16,55104,North
INV066132,C0408,P003,2023-02-17,15,72210,North
INV066133,C0357,P004,2025-06-18,19,43776,East
INV066134,C0160,P011,2025-01-31,8,17816,East
INV066135,C0109,P017,2024-02-10,9,30996,South
INV066136,C0430,P018,2025-01-16,11,22957,North
INV066137,C0134,P008,2023-07-02,14,43078,North
INV066138,C0486,P017,2025-04-06,11,37884,South
INV066139,C0365,P003,2023-01-28,13,62582,North
INV066140,C0066,P004,2024-05-31,11,25344,East
INV066141,C0431,P018,2025-01-02,2,4174,West
INV066142,C0391,P005,2025-03-09,4,10436,North
INV066143,C0464,P011,2024-07-16,13,28951,South
INV066144,C0409,P010,2024-04-15,13,50726,West
INV066145,C0460,P015,2024-02-27,20,54120,North
INV066146,C0407,P006,2024-09-27,8,32224,East
INV066147,C0290,P019,2023-06-01,12,40380,North
INV066148,C0394,P015,2025-01-18,19,51414,West
INV066149,C0430,P018,2024-07-21,18,37566,East
INV066150,C0159,P020,2023-02-02,13,51402,East
INV066151,C0382,P015,2023-01-21,5,13530,West
INV066152,C0241,P005,2023-02-20,10,26090,North
INV066153,C0290,P014,2023-04-19,9,33831,West
INV066154,C0107,P019,2024-08-20,14,47110,North
INV066155,C0016,P010,2025-01-10,13,50726,East
INV066156,C0305,P013,2023-03-03,13,32604,South
INV066157,C0334,P005,2023-06-01,2,5218,North
INV066158,C0220,P017,2024-12-20,3,10332,North
INV066159,C0053,P015,2024-11-10,5,13530,East
INV066160,C0134,P017,2024-12-06,15,51660,East
INV066161,C0370,P018,2024-07-12,11,22957,West
INV066162,C0479,P005,2024-05-05,14,36526,East
INV066163,C0075,P013,2024-05-15,14,35112,South
INV066164,C0448,P011,2023-04-16,6,13362,West
INV066165,C0475,P019,2025-04-07,1,3365,West
INV066166,C0256,P011,2023-10-31,18,40086,North
INV066167,C0448,P019,2023-03-22,1,3365,North
INV066168,C0172,P010,2024-09-19,1,3902,South
INV066169,C0454,P009,2024-03-08,1,3180,South
INV066170,C0330,P018,2023-07-27,9,18783,East
INV066171,C0121,P003,2024-02-01,20,96280,South
INV066172,C0453,P010,2024-10-11,18,70236,South
INV066173,C0082,P013,2023-04-08,16,40128,South
INV066174,C0379,P013,2025-01-24,18,45144,West
INV066175,C0465,P010,2024-08-29,7,27314,North
INV066176,C0271,P010,2024-02-19,3,11706,South
INV066177,C0347,P004,2024-11-02,18,41472,North
INV066178,C0052,P016,2025-01-22,5,11300,North
INV066179,C0077,P003,2023-04-24,16,77024,South
INV066180,C0369,P015,2023-12-04,20,54120,South
INV066181,C0321,P017,2023-08-15,10,34440,North
INV066182,C0310,P005,2024-08-21,12,31308,South
INV066183,C0418,P011,2025-04-03,10,22270,East
INV066184,C0101,P020,2024-02-07,17,67218,East
INV066185,C0033,P012,2024-06-18,18,78138,East
INV066186,C0165,P009,2025-04-09,14,44520,North
INV066187,C0229,P013,2025-04-05,8,20064,South
INV066188,C0465,P003,2023-11-26,12,57768,West
INV066189,C0059,P019,2024-08-28,1,3365,North
INV066190,C0240,P019,2023-02-07,6,20190,North
INV066191,C0067,P018,2024-05-22,14,29218,North
INV066192,C0318,P008,2024-04-16,11,33847,North
INV066193,C0334,P011,2024-03-30,2,4454,West
INV066194,C0383,P010,2023-03-24,11,42922,East
INV066195,C0328,P019,2024-07-02,20,67300,South
INV066196,C0486,P004,2023-06-27,13,29952,North
INV066197,C0463,P018,2024-05-18,3,6261,North
INV066198,C0195,P017,2024-11-04,14,48216,West
INV066199,C0129,P018,2023-06-03,6,12522,West
INV066200,C0470,P018,2024-12-23,20,41740,East
INV066201,C0348,P007,2023-01-19,5,17155,North
INV066202,C0272,P010,2024-05-21,17,66334,North
INV066203,C0240,P012,2023-03-14,6,26046,West
INV066204,C0245,P002,2024-05-28,10,15720,South
INV066205,C0410,P002,2024-11-19,6,9432,West
INV066206,C0032,P003,2023-10-17,18,86652,East
INV066207,C0016,P013,2024-04-24,11,27588,East
INV066208,C0432,P012,2023-10-30,8,34728,North
INV066209,C0391,P018,2025-03-22,20,41740,East
INV066210,C0087,P003,2023-06-19,2,9628,East
INV066211,C0346,P020,2023-04-28,13,51402,East
INV066212,C0251,P008,2024-11-03,10,30770,West
INV066213,C0055,P017,2025-04-12,5,17220,South
INV066214,C0349,P020,2024-04-11,17,67218,South
INV066215,C0108,P016,2025-06-17,3,6780,East
INV066216,C0085,P007,2025-06-13,16,54896,North
INV066217,C0155,P016,2023-11-22,1,2260,West
INV066218,C0252,P016,2024-02-28,14,31640,East
INV066219,C0244,P011,2025-01-04,19,42313,South
INV066220,C0394,P003,2023-08-04,3,14442,East
INV066221,C0273,P018,2023-06-24,9,18783,East
INV066222,C0147,P005,2024-09-17,2,5218,South
INV066223,C0194,P014,2025-04-18,11,41349,North
INV066224,C0342,P018,2024-07-14,6,12522,South
INV066225,C0207,P016,2023-07-01,20,45200,North
INV066226,C0164,P002,2024-09-11,4,6288,East
INV066227,C0383,P017,2024-08-03,8,27552,North
INV066228,C0160,P009,2024-06-25,7,22260,West
INV066229,C0187,P014,2024-10-08,17,63903,South
INV066230,C0045,P020,2024-07-19,2,7908,South
INV066231,C0038,P002,2024-06-28,16,25152,South
INV066232,C0047,P020,2023-09-21,19,75126,South
INV066233,C0037,P018,2023-09-20,6,12522,North
INV066234,C0229,P010,2025-01-13,4,15608,South
INV066235,C0284,P001,2025-02-10,9,41922,North
INV066236,C0084,P007,2023-03-19,14,48034,South
INV066237,C0067,P020,2024-11-22,8,31632,West
INV066238,C0327,P003,2024-03-26,8,38512,West
INV066239,C0074,P007,2024-09-19,2,6862,South
INV066240,C0285,P015,2023-05-23,18,48708,East
INV066241,C0407,P001,2024-11-18,1,4658,East
INV066242,C0375,P011,2024-01-09,20,44540,North
INV066243,C0098,P002,2023-11-23,20,31440,South
INV066244,C0005,P017,2024-08-25,8,27552,North
INV066245,C0063,P003,2023-07-30,20,96280,East
INV066246,C0333,P009,2024-02-23,6,19080,South
INV066247,C0160,P011,2023-09-06,6,13362,South
INV066248,C0253,P011,2024-12-12,15,33405,East
INV066249,C0037,P007,2024-03-03,18,61758,West
INV066250,C0146,P008,2024-08-15,7,21539,East
INV066251,C0492,P008,2023-07-26,2,6154,South
INV066252,C0396,P014,2024-05-19,4,15036,West
INV066253,C0421,P007,2023-10-18,10,34310,East
INV066254,C0349,P015,2024-09-10,13,35178,West
INV066255,C0460,P001,2024-09-22,16,74528,South
INV066256,C0068,P003,2024-06-18,6,28884,North
INV066257,C0394,P010,2023-06-25,19,74138,West
INV066258,C0249,P014,2025-05-11,5,18795,East
INV066259,C0008,P003,2025-02-08,19,91466,North
INV066260,C0113,P004,2023-12-22,9,20736,North
INV066261,C0494,P009,2023-07-27,12,38160,West
INV066262,C0073,P002,2024-12-14,17,26724,South
INV066263,C0458,P018,2023-04-09,13,27131,East
INV066264,C0459,P013,2025-02-02,20,50160,South
INV066265,C0004,P003,2024-10-27,20,96280,East
INV066266,C0418,P013,2025-04-07,4,10032,East
INV066267,C0320,P011,2023-03-15,9,20043,East
INV066268,C0287,P018,2023-05-24,13,27131,South
INV066269,C0084,P007,2024-04-11,2,6862,North
INV066270,C0398,P006,2023-09-26,14,56392,West
INV066271,C0146,P018,2024-01-25,8,16696,South
INV066272,C0015,P019,2024-02-13,18,60570,East
INV066273,C0079,P015,2023-05-01,2,5412,South
INV066274,C0400,P010,2023-02-01,14,54628,West
INV066275,C0090,P003,2024-09-16,11,52954,South
INV066276,C0299,P001,2024-11-10,9,41922,North
INV066277,C0117,P009,2025-04-28,14,44520,North
INV066278,C0434,P004,2023-11-24,3,6912,North
INV066279,C0347,P020,2025-06-09,20,79080,North
INV066280,C0126,P004,2024-07-21,15,34560,North
INV066281,C0002,P013,2023-04-25,17,42636,East
INV066282,C0305,P020,2024-12-16,20,79080,North
INV066283,C0275,P010,2024-09-06,10,39020,East
INV066284,C0058,P013,2025-05-19,10,25080,North
INV066285,C0098,P006,2024-05-22,12,48336,East
INV066286,C0087,P011,2024-11-10,2,4454,West
INV066287,C0376,P012,2024-02-16,9,39069,South
INV066288,C0241,P018,2024-01-31,7,14609,South
INV066289,C0291,P009,2023-08-16,12,38160,East
INV066290,C0057,P015,2023-08-25,10,27060,West
INV066291,C0290,P019,2025-05-15,5,16825,North
INV066292,C0108,P018,2024-07-24,12,25044,West
INV066293,C0108,P009,2025-05-31,3,9540,South
INV066294,C0160,P010,2023-10-14,1,3902,West
INV066295,C0061,P018,2024-09-13,6,12522,East
INV066296,C0232,P012,2023-06-26,9,39069,West
INV066297,C0075,P013,2024-01-27,11,27588,South
INV066298,C0177,P018,2024-10-10,17,35479,South
INV066299,C0331,P005,2025-04-15,20,52180,North
INV066300,C0212,P007,2023-12-09,10,34310,North
INV066301,C0343,P002,2024-01-26,16,25152,South
INV066302,C0103,P013,2024-11-18,10,25080,West
INV066303,C0318,P011,2023-03-21,18,40086,South
INV066304,C0341,P017,2024-05-23,14,48216,East
INV066305,C0003,P019,2023-09-08,14,47110,North
INV066306,C0497,P019,2023-12-06,1,3365,West
INV066307,C0284,P017,2023-04-27,4,13776,East
INV066308,C0205,P006,2023-11-26,16,64448,South
INV066309,C0353,P007,2025-04-06,5,17155,West
INV066310,C0178,P019,2024-08-07,17,57205,North
INV066311,C0118,P019,2023-11-10,7,23555,North
INV066312,C0366,P017,2023-07-19,12,41328,East
INV066313,C0389,P008,2023-03-05,3,9231,South
INV066314,C0127,P009,2024-08-18,20,63600,West
INV066315,C0358,P004,2025-02-05,11,25344,West
INV066316,C0323,P011,2024-09-03,12,26724,West
INV066317,C0061,P015,2024-12-26,10,27060,West
INV066318,C0077,P014,2023-09-05,13,48867,West
INV066319,C0342,P008,2023-01-27,10,30770,West
INV066320,C0019,P015,2024-02-15,3,8118,East
INV066321,C0341,P010,2024-12-20,16,62432,East
INV066322,C0265,P001,2024-11-17,8,37264,South
INV066323,C0186,P014,2025-03-01,15,56385,West
INV066324,C0032,P020,2023-08-18,14,55356,East
INV066325,C0312,P006,2023-10-23,6,24168,South
INV066326,C0378,P018,2023-06-20,20,41740,West
INV066327,C0050,P011,2024-12-20,20,44540,East
INV066328,C0447,P014,2023-12-23,20,75180,West
INV066329,C0351,P009,2025-01-12,10,31800,West
INV066330,C0101,P001,2023-01-12,10,46580,West
INV066331,C0256,P002,2024-02-11,9,14148,North
INV066332,C0411,P008,2024-06-30,5,15385,West
INV066333,C0008,P020,2023-01-20,6,23724,West
INV066334,C0053,P013,2023-08-16,17,42636,North
INV066335,C0279,P002,2024-02-21,6,9432,West
INV066336,C0019,P001,2025-05-09,7,32606,West
INV066337,C0441,P003,2024-06-05,13,62582,North
INV066338,C0225,P011,2024-09-11,8,17816,West
INV066339,C0095,P006,2023-11-17,2,8056,South
INV066340,C0376,P019,2024-03-17,12,40380,South
INV066341,C0162,P011,2023-11-22,10,22270,South
INV066342,C0085,P001,2024-08-10,6,27948,North
INV066343,C0183,P009,2024-10-29,2,6360,North
INV066344,C0010,P020,2023-10-31,2,7908,East
INV066345,C0207,P004,2023-04-07,11,25344,East
INV066346,C0384,P004,2024-12-22,5,11520,West
INV066347,C0403,P003,2023-01-20,15,72210,South
INV066348,C0349,P014,2025-01-23,4,15036,North
INV066349,C0330,P019,2025-03-11,10,33650,West
INV066350,C0156,P011,2023-10-16,18,40086,South
INV066351,C0007,P002,2024-03-31,14,22008,South
INV066352,C0125,P017,2025-01-13,1,3444,East
INV066353,C0385,P010,2025-01-04,7,27314,East
INV066354,C0318,P015,2024-05-08,9,24354,South
INV066355,C0441,P011,2024-12-09,19,42313,West
INV066356,C0177,P006,2023-08-14,7,28196,North
INV066357,C0240,P013,2024-11-20,12,30096,South
INV066358,C0067,P013,2024-05-08,20,50160,South
INV066359,C0108,P011,2023-09-06,6,13362,North
INV066360,C0236,P010,2023-09-15,9,35118,South
INV066361,C0344,P012,2025-01-26,6,26046,East
INV066362,C0268,P002,2023-01-01,18,28296,South
INV066363,C0101,P007,2023-10-06,7,24017,North
INV066364,C0340,P008,2025-05-21,16,49232,West
INV066365,C0319,P004,2023-09-22,19,43776,West
INV066366,C0323,P018,2023-03-14,12,25044,West
INV066367,C0294,P014,2024-06-13,5,18795,West
INV066368,C0348,P001,2023-12-18,18,83844,East
INV066369,C0015,P009,2023-07-05,17,54060,North
INV066370,C0379,P005,2025-04-13,16,41744,South
INV066371,C0498,P016,2023-07-01,6,13560,South
INV066372,C0224,P019,2024-03-08,14,47110,East
INV066373,C0291,P017,2025-03-17,6,20664,East
INV066374,C0309,P003,2024-04-02,15,72210,East
INV066375,C0109,P012,2024-08-22,3,13023,South
INV066376,C0368,P017,2023-09-03,4,13776,North
INV066377,C0262,P005,2025-05-02,16,41744,East
INV066378,C0248,P019,2023-05-29,5,16825,West
INV066379,C0343,P019,2025-01-21,6,20190,East
INV066380,C0429,P020,2023-11-19,20,79080,South
INV066381,C0463,P016,2025-02-09,15,33900,East
INV066382,C0070,P012,2024-01-23,12,52092,South
INV066383,C0203,P007,2024-07-04,1,3431,South
INV066384,C0019,P017,2024-12-24,16,55104,North
INV066385,C0327,P015,2023-08-27,4,10824,West
INV066386,C0349,P012,2024-01-15,18,78138,South
INV066387,C0327,P015,2025-05-24,10,27060,South
INV066388,C0480,P019,2024-08-08,8,26920,South
INV066389,C0315,P011,2023-12-13,16,35632,South
INV066390,C0098,P007,2024-12-18,9,30879,North
INV066391,C0258,P009,2023-06-02,6,19080,East
INV066392,C0356,P011,2025-01-02,5,11135,North
INV066393,C0294,P014,2024-04-08,4,15036,West
INV066394,C0098,P012,2024-09-22,13,56433,South
INV066395,C0242,P018,2025-03-31,2,4174,South
INV066396,C0455,P005,2025-01-19,2,5218,North
INV066397,C0376,P006,2025-01-22,16,64448,North
INV066398,C0281,P020,2024-10-05,2,7908,East
INV066399,C0311,P017,2023-07-03,15,51660,West
INV066400,C0363,P008,2025-01-17,7,21539,North
INV066401,C0456,P019,2025-02-20,17,57205,West
INV066402,C0312,P015,2024-07-25,8,21648,North
INV066403,C0390,P020,2023-05-11,17,67218,South
INV066404,C0021,P016,2023-02-17,12,27120,South
INV066405,C0021,P015,2025-02-23,10,27060,North
INV066406,C0057,P005,2024-03-21,8,20872,North
INV066407,C0294,P020,2023-03-28,7,27678,West
INV066408,C0055,P013,2023-02-09,7,17556,West
INV066409,C0375,P011,2024-09-27,18,40086,South
INV066410,C0431,P017,2023-04-04,6,20664,East
INV066411,C0096,P003,2025-06-16,11,52954,East
INV066412,C0229,P004,2023-03-28,14,32256,East
INV066413,C0341,P007,2025-04-30,7,24017,South
INV066414,C0239,P017,2024-10-03,8,27552,West
INV066415,C0258,P015,2025-02-26,15,40590,East
INV066416,C0079,P020,2025-05-10,17,67218,West
INV066417,C0381,P008,2025-02-15,17,52309,West
INV066418,C0137,P018,2024-09-26,7,14609,North
INV066419,C0216,P010,2025-03-09,9,35118,East
INV066420,C0416,P015,2023-11-28,17,46002,West
INV066421,C0090,P008,2024-06-12,7,21539,West
INV066422,C0149,P003,2023-05-20,19,91466,South
INV066423,C0021,P004,2023-02-01,11,25344,East
INV066424,C0219,P004,2023-02-06,8,18432,East
INV066425,C0378,P007,2025-02-04,2,6862,West
INV066426,C0158,P018,2024-11-24,10,20870,South
INV066427,C0004,P009,2023-12-14,16,50880,North
INV066428,C0344,P015,2023-01-24,19,51414,South
INV066429,C0223,P010,2023-07-03,3,11706,West
INV066430,C0471,P009,2025-04-08,18,57240,West
INV066431,C0274,P013,2023-08-29,4,10032,East
INV066432,C0127,P002,2024-04-28,3,4716,West
INV066433,C0449,P011,2024-02-13,15,33405,South
INV066434,C0091,P019,2023-10-04,13,43745,East
INV066435,C0290,P008,2023-05-13,19,58463,North
INV066436,C0054,P019,2023-02-23,9,30285,West
INV066437,C0122,P015,2024-04-11,5,13530,South
INV066438,C0465,P017,2024-03-29,3,10332,North
INV066439,C0027,P010,2025-04-04,1,3902,North
INV066440,C0119,P019,2025-03-05,2,6730,East
INV066441,C0074,P018,2025-03-16,1,2087,West
INV066442,C0419,P017,2025-06-04,18,61992,West
INV066443,C0366,P019,2023-03-30,3,10095,East
INV066444,C0285,P008,2025-05-14,9,27693,West
INV066445,C0282,P005,2024-01-08,2,5218,South
INV066446,C0133,P004,2023-08-01,6,13824,South
INV066447,C0256,P003,2025-05-14,3,14442,West
INV066448,C0148,P019,2025-01-07,3,10095,East
INV066449,C0383,P016,2025-03-25,12,27120,North
INV066450,C0465,P017,2023-04-26,1,3444,West
INV066451,C0303,P019,2025-04-11,6,20190,South
INV066452,C0202,P001,2024-06-12,19,88502,West
INV066453,C0278,P018,2023-08-26,13,27131,West
INV066454,C0176,P006,2025-06-03,1,4028,West
INV066455,C0353,P006,2024-11-18,5,20140,West
INV066456,C0086,P020,2023-04-24,19,75126,South
INV066457,C0374,P020,2024-09-23,2,7908,West
INV066458,C0337,P012,2023-03-21,5,21705,North
INV066459,C0429,P001,2024-09-15,15,69870,North
INV066460,C0187,P015,2025-04-24,2,5412,East
INV066461,C0045,P005,2023-12-25,14,36526,West
