ticket_id,customer_id,priority,status,created
T03144,C0128,High,Closed,2025-04-15
T03145,C0010,Low,In Progress,2025-01-01
T03146,C0024,Medium,In Progress,2025-03-04
T03147,C0290,Medium,In Progress,2025-04-02
T03148,C0397,High,In Progress,2025-01-03
T03149,C0092,Low,Closed,2025-03-09
T03150,C0353,Low,In Progress,2025-02-23
T03151,C0496,Medium,Closed,2025-04-03
T03152,C0234,Low,Open,2025-03-13
T03153,C0265,Medium,In Progress,2025-02-15
T03154,C0323,Low,Closed,2025-01-29
T03155,C0010,Medium,In Progress,2025-02-08
T03156,C0367,Low,In Progress,2025-02-28
T03157,C0027,High,Closed,2025-04-03
T03158,C0108,Medium,Closed,2025-04-23
T03159,C0328,Medium,In Progress,2025-04-12
T03160,C0352,High,Closed,2025-02-10
T03161,C0369,High,Open,2025-06-03
T03162,C0403,High,Open,2025-05-24
T03163,C0239,High,In Progress,2025-02-27
T03164,C0294,Low,In Progress,2025-03-14
T03165,C0397,Low,Closed,2025-02-15
T03166,C0395,Medium,Closed,2025-01-14
T03167,C0189,Low,Open,2025-06-13
T03168,C0230,High,Closed,2025-03-11
T03169,C0200,Medium,Open,2025-02-23
T03170,C0409,Medium,Closed,2025-01-08
T03171,C0456,Low,Closed,2025-03-14
T03172,C0237,Medium,In Progress,2025-02-20
T03173,C0138,Medium,In Progress,2025-02-20
T03174,C0020,Low,Open,2025-01-31
T03175,C0123,Medium,In Progress,2025-04-05
T03176,C0328,Medium,Open,2025-02-14
T03177,C0020,Low,Closed,2025-03-29
T03178,C0320,Medium,Closed,2025-05-28
T03179,C0428,High,In Progress,2025-06-12
T03180,C0182,Low,Open,2025-02-23
T03181,C0019,High,Closed,2025-02-20
T03182,C0399,Medium,Closed,2025-01-19
T03183,C0426,High,Closed,2025-02-27
T03184,C0352,Medium,Open,2025-01-06
T03185,C0318,High,In Progress,2025-06-13
T03186,C0110,High,Open,2025-04-07
T03187,C0105,Medium,Closed,2025-03-21
T03188,C0372,Medium,In Progress,2025-01-27
T03189,C0035,High,Open,2025-04-19
T03190,C0093,High,Open,2025-05-14
T03191,C0164,High,Closed,2025-03-30
T03192,C0273,Medium,In Progress,2025-03-07
T03193,C0231,High,Closed,2025-03-19
T03194,C0002,Medium,Open,2025-01-13
T03195,C0476,High,In Progress,2025-01-12
T03196,C0310,Medium,Open,2025-05-03
T03197,C0384,Low,In Progress,2025-04-13
T03198,C0430,Low,Open,2025-02-26
T03199,C0288,Medium,Closed,2025-06-02
T03200,C0189,High,Closed,2025-02-23
T03201,C0266,High,In Progress,2025-03-20
T03202,C0447,High,Closed,2025-02-21
T03203,C0345,High,Open,2025-03-05
T03204,C0069,High,Closed,2025-03-02
T03205,C0288,Medium,Closed,2025-01-26
T03206,C0136,High,In Progress,2025-06-25
T03207,C0128,High,Closed,2025-02-24
T03208,C0349,Medium,Open,2025-04-21
T03209,C0082,High,Closed,2025-02-03
T03210,C0107,Medium,Open,2025-06-11
T03211,C0201,Medium,Open,2025-01-26
T03212,C0022,Medium,Closed,2025-01-31
T03213,C0071,Low,Closed,2025-04-30
T03214,C0200,Medium,Open,2025-05-25
T03215,C0244,Low,Open,2025-02-25
T03216,C0449,Low,In Progress,2025-05-28
T03217,C0013,Low,Open,2025-04-26
T03218,C0491,Low,Closed,2025-05-08
T03219,C0496,High,Closed,2025-06-17
T03220,C0027,Low,Open,2025-06-17
T03221,C0273,Low,In Progress,2025-02-06
T03222,C0086,Low,In Progress,2025-01-28
T03223,C0271,High,In Progress,2025-05-21
T03224,C0082,Low,In Progress,2025-05-24
T03225,C0047,High,In Progress,2025-06-19
T03226,C0005,Low,In Progress,2025-06-19
T03227,C0257,Medium,In Progress,2025-05-13
T03228,C0180,Medium,Closed,2025-04-10
T03229,C0221,Low,Open,2025-01-12
T03230,C0364,Low,In Progress,2025-06-12
T03231,C0407,Medium,Open,2025-03-05
T03232,C0330,Medium,Closed,2025-02-09
T03233,C0177,High,Closed,2025-05-05
T03234,C0198,Medium,In Progress,2025-05-05
T03235,C0362,High,In Progress,2025-02-19
T03236,C0451,Medium,Closed,2025-06-02
T03237,C0010,Low,In Progress,2025-03-18
T03238,C0218,Low,In Progress,2025-06-25
T03239,C0234,High,Open,2025-04-16
T03240,C0373,High,Open,2025-04-28
T03241,C0155,Medium,Closed,2025-01-16
T03242,C0017,Medium,Open,2025-05-28
T03243,C0308,Low,Open,2025-01-04
T03244,C0113,High,In Progress,2025-06-06
T03245,C0248,Low,Open,2025-04-06
T03246,C0230,High,Closed,2025-05-19
T03247,C0138,Low,Closed,2025-04-06
T03248,C0200,High,Open,2025-06-09
T03249,C0106,Low,Closed,2025-05-31
T03250,C0351,Low,In Progress,2025-04-02
T03251,C0381,Low,In Progress,2025-03-09
T03252,C0198,Low,In Progress,2025-04-23
T03253,C0036,High,In Progress,2025-06-14
T03254,C0042,High,Open,2025-06-17
T03255,C0408,Low,Closed,2025-03-24
T03256,C0210,Medium,Open,2025-01-12
T03257,C0462,High,In Progress,2025-03-28
T03258,C0489,Low,In Progress,2025-04-17
T03259,C0080,High,Closed,2025-04-16
T03260,C0108,High,In Progress,2025-03-20
T03261,C0469,High,In Progress,2025-04-30
T03262,C0490,High,In Progress,2025-03-08
T03263,C0227,Medium,Closed,2025-03-02
T03264,C0115,High,In Progress,2025-04-24
T03265,C0133,Low,Closed,2025-05-29
T03266,C0222,High,Closed,2025-01-27
T03267,C0003,High,In Progress,2025-04-17
T03268,C0498,Medium,Closed,2025-02-05
T03269,C0157,Low,Closed,2025-04-11
T03270,C0239,High,Closed,2025-05-13
T03271,C0404,Low,Open,2025-03-27
T03272,C0308,High,Closed,2025-01-22
T03273,C0192,Medium,Closed,2025-06-06
T03274,C0340,Medium,Open,2025-06-12
T03275,C0265,High,In Progress,2025-04-07
T03276,C0298,Medium,Open,2025-01-03
T03277,C0164,High,Closed,2025-02-28
T03278,C0186,High,In Progress,2025-04-16
T03279,C0059,High,Open,2025-06-18
T03280,C0189,Medium,Open,2025-03-30
T03281,C0217,High,In Progress,2025-03-11
T03282,C0062,High,Closed,2025-06-05
T03283,C0416,Low,Open,2025-06-26
T03284,C0130,High,In Progress,2025-05-23
T03285,C0298,Medium,In Progress,2025-02-17
T03286,C0249,High,Open,2025-03-09
T03287,C0049,Low,Closed,2025-05-06
T03288,C0499,High,Closed,2025-06-02
T03289,C0220,Medium,In Progress,2025-02-27
T03290,C0416,High,In Progress,2025-03-13
T03291,C0041,Low,In Progress,2025-01-22
T03292,C0099,High,Open,2025-02-24
T03293,C0201,Medium,Closed,2025-06-05
T03294,C0425,Medium,Closed,2025-03-14
T03295,C0171,Low,Closed,2025-02-15
T03296,C0315,Medium,In Progress,2025-04-29
T03297,C0352,Low,Closed,2025-03-09
T03298,C0192,Medium,In Progress,2025-06-16
T03299,C0219,Medium,Closed,2025-02-12
T03300,C0240,High,Closed,2025-02-24
T03301,C0398,High,Open,2025-03-18
T03302,C0444,Medium,In Progress,2025-06-11
T03303,C0024,Medium,Closed,2025-06-06
T03304,C0041,Medium,Closed,2025-06-04
T03305,C0373,High,In Progress,2025-02-06
T03306,C0182,High,Closed,2025-03-29
T03307,C0007,Medium,Open,2025-01-22
T03308,C0453,Low,Open,2025-03-27
T03309,C0031,Medium,Open,2025-04-17
T03310,C0483,Medium,Closed,2025-06-05
T03311,C0049,Medium,Closed,2025-06-30
T03312,C0119,Low,In Progress,2025-06-02
T03313,C0178,High,In Progress,2025-04-01
T03314,C0494,Medium,Open,2025-02-17
T03315,C0104,Low,In Progress,2025-04-27
T03316,C0356,Low,Closed,2025-03-13
T03317,C0498,High,Closed,2025-05-30
T03318,C0184,Medium,Closed,2025-05-17
T03319,C0363,Low,In Progress,2025-01-12
T03320,C0143,Medium,In Progress,2025-05-13
T03321,C0200,Medium,Open,2025-05-04
T03322,C0172,Medium,Open,2025-02-02
T03323,C0189,High,Open,2025-01-07
T03324,C0486,Low,In Progress,2025-01-11
T03325,C0361,Medium,Closed,2025-04-12
T03326,C0098,Low,Open,2025-03-09
T03327,C0288,Medium,In Progress,2025-04-03
T03328,C0037,High,In Progress,2025-03-10
T03329,C0326,High,Open,2025-05-19
T03330,C0222,High,Closed,2025-02-09
T03331,C0420,High,Closed,2025-06-26
T03332,C0236,Medium,Open,2025-02-06
T03333,C0395,High,Open,2025-02-04
T03334,C0132,Low,Open,2025-01-08
T03335,C0230,Medium,In Progress,2025-06-14
T03336,C0203,High,Closed,2025-02-08
T03337,C0049,Low,Open,2025-05-20
T03338,C0226,Low,Open,2025-01-24
T03339,C0208,Medium,Open,2025-02-12
T03340,C0206,Low,In Progress,2025-01-14
T03341,C0312,Medium,Open,2025-04-16
T03342,C0320,High,Closed,2025-03-28
T03343,C0193,Low,Open,2025-02-01
T03344,C0243,Low,Open,2025-03-27
T03345,C0389,Medium,In Progress,2025-04-23
T03346,C0288,High,Closed,2025-05-14
T03347,C0415,Low,Closed,2025-05-07
T03348,C0431,Medium,Closed,2025-05-01
T03349,C0396,Low,In Progress,2025-05-06
T03350,C0277,Medium,Closed,2025-01-19
T03351,C0058,High,In Progress,2025-05-03
T03352,C0473,Medium,In Progress,2025-04-19
T03353,C0346,Low,In Progress,2025-05-02
T03354,C0464,Low,Open,2025-06-20
T03355,C0167,High,Open,2025-05-22
T03356,C0451,Medium,In Progress,2025-01-12
T03357,C0130,Low,In Progress,2025-04-04
T03358,C0322,Medium,Open,2025-05-07
T03359,C0472,Low,In Progress,2025-03-16
T03360,C0351,Medium,Closed,2025-02-10
T03361,C0127,High,Open,2025-05-02
T03362,C0464,Low,Closed,2025-06-27
T03363,C0460,Medium,Open,2025-03-22
T03364,C0329,Low,In Progress,2025-03-13
T03365,C0227,Low,Closed,2025-04-08
T03366,C0056,Medium,In Progress,2025-04-12
T03367,C0173,Medium,Closed,2025-02-27
T03368,C0004,High,Open,2025-04-08
T03369,C0269,Low,Open,2025-04-16
T03370,C0262,Medium,Closed,2025-01-25
T03371,C0097,Low,Closed,2025-03-17
T03372,C0009,High,In Progress,2025-03-19
T03373,C0110,Medium,Closed,2025-03-02
T03374,C0202,High,Open,2025-01-22
T03375,C0371,Medium,In Progress,2025-01-20
T03376,C0082,Low,In Progress,2025-03-17
T03377,C0022,High,Open,2025-06-23
T03378,C0031,Low,Closed,2025-02-13
T03379,C0147,Low,Open,2025-02-13
T03380,C0043,High,Closed,2025-01-01
T03381,C0347,Medium,Closed,2025-02-22
T03382,C0495,Low,Closed,2025-03-17
T03383,C0076,Medium,Open,2025-05-09
T03384,C0175,High,In Progress,2025-03-05
T03385,C0066,Low,Closed,2025-03-10
T03386,C0078,Medium,Closed,2025-06-25
T03387,C0173,Medium,Open,2025-03-15
T03388,C0275,High,Closed,2025-06-01
T03389,C0022,Low,Open,2025-01-09
T03390,C0432,Low,Open,2025-02-03
T03391,C0247,Low,Closed,2025-04-13
T03392,C0004,High,In Progress,2025-05-31
T03393,C0383,High,Closed,2025-06-01
T03394,C0265,Low,Closed,2025-06-18
T03395,C0152,Low,Open,2025-06-02
T03396,C0460,Medium,Open,2025-05-29
T03397,C0110,High,Closed,2025-04-25
T03398,C0368,Medium,In Progress,2025-05-30
T03399,C0335,Low,Closed,2025-05-22
T03400,C0011,High,Closed,2025-04-20
T03401,C0083,Low,Open,2025-05-07
T03402,C0086,Medium,In Progress,2025-06-04
T03403,C0363,High,Open,2025-02-05
T03404,C0454,Medium,In Progress,2025-01-10
T03405,C0139,High,Closed,2025-01-27
T03406,C0236,Low,Open,2025-02-22
T03407,C0220,High,In Progress,2025-03-17
T03408,C0316,High,In Progress,2025-03-15
T03409,C0456,High,In Progress,2025-02-13
T03410,C0290,Low,In Progress,2025-06-14
T03411,C0355,High,Closed,2025-05-08
T03412,C0045,Low,Open,2025-01-18
T03413,C0237,High,Closed,2025-03-09
T03414,C0302,Medium,Open,2025-03-03
T03415,C0146,Low,Open,2025-05-11
T03416,C0354,Medium,Open,2025-02-18
T03417,C0004,High,Open,2025-03-18
T03418,C0487,Low,In Progress,2025-01-17
T03419,C0114,High,In Progress,2025-04-02
T03420,C0388,High,In Progress,2025-05-31
T03421,C0126,High,In Progress,2025-06-12
T03422,C0105,Medium,Open,2025-03-24
T03423,C0134,Low,In Progress,2025-04-03
T03424,C0474,High,Closed,2025-03-09
T03425,C0282,High,Closed,2025-02-04
T03426,C0274,Medium,Closed,2025-04-24
T03427,C0190,Medium,In Progress,2025-02-11
T03428,C0149,Medium,Open,2025-05-25
T03429,C0009,Medium,Closed,2025-01-15
T03430,C0488,Medium,Closed,2025-03-29
T03431,C0313,High,Open,2025-03-31
T03432,C0136,High,Closed,2025-04-16
T03433,C0011,Low,Open,2025-06-27
T03434,C0227,Low,Open,2025-01-03
T03435,C0481,High,Closed,2025-05-25
T03436,C0217,Medium,Closed,2025-03-07
T03437,C0352,Medium,Open,2025-05-08
T03438,C0198,Low,Open,2025-06-09
T03439,C0196,High,In Progress,2025-02-19
T03440,C0159,High,Open,2025-03-08
T03441,C0399,Low,Closed,2025-04-19
T03442,C0385,High,In Progress,2025-01-30
T03443,C0147,High,Open,2025-06-25
T03444,C0163,Low,In Progress,2025-01-20
T03445,C0384,Medium,Closed,2025-03-17
T03446,C0068,Medium,Closed,2025-04-24
T03447,C0234,High,Closed,2025-01-01
T03448,C0416,Low,In Progress,2025-06-12
T03449,C0175,Medium,Closed,2025-03-26
T03450,C0250,Medium,Closed,2025-05-12
T03451,C0293,Medium,In Progress,2025-06-11
T03452,C0038,Low,Open,2025-01-15
T03453,C0265,High,Closed,2025-03-09
T03454,C0286,Medium,Closed,2025-03-17
T03455,C0058,Low,Open,2025-02-01
T03456,C0218,Low,Closed,2025-04-15
T03457,C0180,High,Closed,2025-03-19
T03458,C0136,High,Closed,2025-05-25
T03459,C0185,High,Closed,2025-05-09
T03460,C0209,Medium,In Progress,2025-06-18
T03461,C0221,High,In Progress,2025-04-30
T03462,C0027,Medium,In Progress,2025-04-22
T03463,C0117,Low,Closed,2025-03-02
T03464,C0313,High,Open,2025-01-21
T03465,C0002,High,Open,2025-04-23
T03466,C0108,Medium,In Progress,2025-02-22
T03467,C0220,Low,In Progress,2025-02-12
T03468,C0106,High,Open,2025-04-19
T03469,C0280,Low,Closed,2025-04-09
T03470,C0208,High,In Progress,2025-05-08
T03471,C0115,Low,In Progress,2025-06-03
T03472,C0252,Medium,Open,2025-06-21
T03473,C0445,Low,Open,2025-02-21
T03474,C0458,Low,Closed,2025-01-31
T03475,C0435,High,Open,2025-03-29
T03476,C0240,High,Closed,2025-06-13
T03477,C0302,Low,Open,2025-03-15
T03478,C0443,Low,Open,2025-05-28
T03479,C0292,Low,In Progress,2025-01-18
T03480,C0453,High,In Progress,2025-06-10
T03481,C0277,Medium,In Progress,2025-01-03
T03482,C0363,Medium,In Progress,2025-05-16
T03483,C0469,High,Closed,2025-06-25
T03484,C0485,Low,Open,2025-06-01
T03485,C0008,Low,Open,2025-04-22
T03486,C0444,Medium,In Progress,2025-05-15
T03487,C0325,Low,Open,2025-06-30
T03488,C0338,Low,Open,2025-05-25
T03489,C0207,Low,Open,2025-06-16
T03490,C0418,High,Open,2025-01-04
T03491,C0233,High,Open,2025-04-24
T03492,C0168,Medium,In Progress,2025-01-20
T03493,C0248,High,Open,2025-03-02
T03494,C0196,Medium,In Progress,2025-06-29
T03495,C0156,Medium,Open,2025-04-16
T03496,C0178,Medium,Closed,2025-06-02
T03497,C0349,Medium,Closed,2025-04-23
T03498,C0130,High,In Progress,2025-03-02
T03499,C0175,Medium,In Progress,2025-01-07
T03500,C0267,High,Open,2025-02-06
T03501,C0013,High,In Progress,2025-06-25
T03502,C0493,Medium,In Progress,2025-02-03
T03503,C0202,Medium,In Progress,2025-01-11
T03504,C0274,Low,Open,2025-05-12
T03505,C0382,Medium,Closed,2025-03-25
T03506,C0092,High,Open,2025-02-22
T03507,C0466,Low,In Progress,2025-01-29
T03508,C0362,Low,Open,2025-02-16
T03509,C0418,Medium,In Progress,2025-05-20
T03510,C0232,High,Closed,2025-05-29
T03511,C0302,Medium,Closed,2025-04-05
T03512,C0081,High,In Progress,2025-01-08
T03513,C0145,Low,Closed,2025-06-22
T03514,C0045,Low,Closed,2025-02-05
T03515,C0431,Medium,Open,2025-02-19
T03516,C0281,High,Closed,2025-02-27
T03517,C0148,High,In Progress,2025-02-15
T03518,C0319,Medium,Open,2025-05-02
T03519,C0219,High,Open,2025-01-31
T03520,C0321,Low,Closed,2025-03-14
T03521,C0050,Low,Open,2025-05-05
T03522,C0326,High,Open,2025-06-27
T03523,C0190,Low,Closed,2025-06-21
T03524,C0222,High,Closed,2025-06-03
T03525,C0127,Low,Open,2025-03-04
T03526,C0297,Low,Open,2025-03-03
T03527,C0280,Medium,Closed,2025-01-02
T03528,C0171,Medium,In Progress,2025-01-10
T03529,C0101,High,In Progress,2025-01-01
T03530,C0290,Medium,In Progress,2025-03-18
T03531,C0160,High,In Progress,2025-06-24
T03532,C0375,Low,In Progress,2025-03-24
T03533,C0341,High,Open,2025-02-14
T03534,C0398,Low,Closed,2025-01-01
T03535,C0085,High,In Progress,2025-01-12
T03536,C0220,Low,Closed,2025-05-23
T03537,C0045,High,In Progress,2025-04-03
T03538,C0329,Medium,In Progress,2025-06-27
T03539,C0478,Low,Open,2025-01-03
T03540,C0046,Medium,Open,2025-03-27
T03541,C0116,Low,In Progress,2025-05-03
T03542,C0049,Medium,Open,2025-02-28
T03543,C0169,Low,Closed,2025-03-03
T03544,C0197,Low,In Progress,2025-04-11
T03545,C0097,Low,In Progress,2025-05-30
T03546,C0441,High,Open,2025-04-04
T03547,C0346,High,Closed,2025-03-20
T03548,C0316,High,Open,2025-02-28
T03549,C0409,Medium,Open,2025-05-04
T03550,C0007,Low,Closed,2025-05-20
T03551,C0083,Low,Open,2025-04-01
T03552,C0324,High,Open,2025-05-20
T03553,C0070,Medium,Open,2025-03-17
T03554,C0095,Medium,Closed,2025-05-20
T03555,C0044,High,Open,2025-02-21
T03556,C0325,High,Closed,2025-02-02
T03557,C0297,High,Closed,2025-03-25
T03558,C0283,High,Closed,2025-05-12
T03559,C0123,High,Closed,2025-03-13
T03560,C0327,High,Open,2025-04-27
T03561,C0087,High,Open,2025-02-01
T03562,C0022,High,In Progress,2025-05-28
T03563,C0495,High,In Progress,2025-02-25
T03564,C0253,Low,Open,2025-02-02
T03565,C0345,Low,In Progress,2025-02-01
T03566,C0377,Medium,Closed,2025-02-10
T03567,C0089,Low,Open,2025-03-16
T03568,C0291,Medium,Closed,2025-01-02
T03569,C0079,Medium,In Progress,2025-03-26
T03570,C0272,Medium,In Progress,2025-04-24
T03571,C0244,Medium,Open,2025-02-17
T03572,C0133,Low,Closed,2025-06-25
T03573,C0387,Low,In Progress,2025-03-15
T03574,C0229,Low,Open,2025-02-08
T03575,C0112,High,In Progress,2025-02-23
T03576,C0019,High,Open,2025-06-17
T03577,C0044,Medium,Open,2025-06-10
T03578,C0274,High,In Progress,2025-06-01
T03579,C0245,Medium,Closed,2025-06-23
T03580,C0258,Medium,Open,2025-04-03
T03581,C0398,Low,In Progress,2025-04-08
T03582,C0178,Medium,Closed,2025-06-10
T03583,C0021,Low,Closed,2025-05-13
T03584,C0091,Low,Open,2025-06-25
T03585,C0331,Medium,Open,2025-05-28
T03586,C0053,Medium,Open,2025-04-28
T03587,C0022,High,In Progress,2025-05-04
T03588,C0104,High,In Progress,2025-04-13
T03589,C0490,High,In Progress,2025-02-18
T03590,C0420,High,In Progress,2025-01-03
T03591,C0370,High,Closed,2025-03-15
T03592,C0011,Low,Closed,2025-06-10
T03593,C0334,Low,In Progress,2025-02-16
T03594,C0167,Low,Open,2025-02-02
T03595,C0327,High,In Progress,2025-02-03
T03596,C0134,Low,Closed,2025-02-10
T03597,C0358,Low,Open,2025-06-22
T03598,C0478,Medium,Open,2025-03-16
T03599,C0288,Low,Open,2025-02-07
T03600,C0429,High,Closed,2025-02-26
T03601,C0142,High,In Progress,2025-05-09
T03602,C0457,Low,Open,2025-01-29
T03603,C0198,Low,In Progress,2025-01-04
T03604,C0312,Low,Open,2025-04-15
T03605,C0372,Medium,Closed,2025-03-07
T03606,C0293,Medium,Closed,2025-03-08
T03607,C0040,Low,Closed,2025-04-30
T03608,C0126,Medium,In Progress,2025-02-07
T03609,C0403,Low,Open,2025-02-24
T03610,C0355,High,In Progress,2025-01-05
T03611,C0059,High,Open,2025-03-11
T03612,C0124,Low,Closed,2025-02-12
T03613,C0252,Low,In Progress,2025-06-30
T03614,C0396,Low,In Progress,2025-02-02
T03615,C0235,Medium,In Progress,2025-01-09
T03616,C0345,Medium,Closed,2025-04-17
T03617,C0229,Low,Open,2025-06-13
T03618,C0059,Low,Closed,2025-01-30
T03619,C0048,Low,Open,2025-05-22
T03620,C0457,Low,Closed,2025-01-03
T03621,C0448,Low,Closed,2025-05-27
T03622,C0482,High,Open,2025-03-18
T03623,C0128,Low,Closed,2025-04-11
T03624,C0463,Low,Open,2025-02-12
T03625,C0342,Low,Open,2025-05-11
T03626,C0333,Medium,Closed,2025-01-23
T03627,C0350,Low,In Progress,2025-05-19
T03628,C0041,High,In Progress,2025-03-26
T03629,C0416,Low,Open,2025-02-01
T03630,C0416,Medium,Closed,2025-04-30
T03631,C0113,High,In Progress,2025-03-02
T03632,C0357,Medium,Open,2025-04-21
T03633,C0354,Low,Closed,2025-06-03
T03634,C0186,Low,In Progress,2025-01-01
T03635,C0441,High,Open,2025-05-30
T03636,C0298,High,In Progress,2025-02-08
T03637,C0125,Low,Open,2025-03-13
T03638,C0303,Low,In Progress,2025-03-26
T03639,C0289,High,In Progress,2025-03-20
T03640,C0097,Medium,Open,2025-06-16
T03641,C0097,Low,Open,2025-05-14
T03642,C0413,Medium,In Progress,2025-04-10
T03643,C0294,Medium,Open,2025-03-27
T03644,C0244,High,Open,2025-01-04
T03645,C0022,High,Open,2025-01-07
T03646,C0145,Low,Open,2025-01-04
T03647,C0138,High,Closed,2025-05-28
T03648,C0062,Medium,Open,2025-03-11
T03649,C0332,High,Open,2025-02-05
T03650,C0072,Low,Open,2025-03-07
T03651,C0230,High,In Progress,2025-02-13
T03652,C0098,High,Closed,2025-06-06
T03653,C0434,High,Closed,2025-01-21
T03654,C0070,High,In Progress,2025-02-26
T03655,C0364,Medium,Open,2025-02-13
T03656,C0062,Low,Open,2025-02-05
T03657,C0236,High,Open,2025-03-30
T03658,C0454,High,Open,2025-05-01
T03659,C0078,Low,Open,2025-04-12
T03660,C0262,Low,Closed,2025-06-22
T03661,C0290,Low,Open,2025-06-26
T03662,C0286,High,In Progress,2025-02-24
T03663,C0466,Medium,Open,2025-06-23
T03664,C0071,Medium,Open,2025-03-21
T03665,C0304,Low,In Progress,2025-05-10
T03666,C0222,High,In Progress,2025-03-28
T03667,C0397,High,Open,2025-02-07
T03668,C0458,High,Closed,2025-06-14
T03669,C0083,Low,Closed,2025-04-30
T03670,C0229,Medium,Open,2025-01-11
T03671,C0408,Medium,In Progress,2025-06-26
T03672,C0175,Low,In Progress,2025-06-21
T03673,C0398,Low,Open,2025-04-20
T03674,C0039,High,Closed,2025-03-15
T03675,C0044,Low,Open,2025-03-12
T03676,C0208,High,Open,2025-06-18
T03677,C0270,Medium,Closed,2025-03-22
T03678,C0045,Low,Closed,2025-05-28
T03679,C0234,High,Closed,2025-02-09
T03680,C0353,Low,Open,2025-01-18
T03681,C0176,High,Open,2025-06-21
T03682,C0353,Medium,Open,2025-01-03
T03683,C0440,High,Open,2025-05-09
T03684,C0058,Low,Closed,2025-05-15
T03685,C0120,Low,Open,2025-05-21
T03686,C0146,Low,Open,2025-02-26
T03687,C0331,High,In Progress,2025-01-11
T03688,C0458,High,In Progress,2025-02-26
T03689,C0055,High,Open,2025-03-31
T03690,C0286,Medium,In Progress,2025-05-10
T03691,C0353,High,Open,2025-05-09
T03692,C0233,Low,In Progress,2025-04-15
T03693,C0380,High,Open,2025-04-28
T03694,C0203,High,Open,2025-03-16
T03695,C0134,Low,Open,2025-04-30
T03696,C0432,Low,Closed,2025-03-10
T03697,C0001,Medium,Closed,2025-05-21
T03698,C0342,High,In Progress,2025-06-15
T03699,C0256,Low,Closed,2025-02-05
T03700,C0101,High,In Progress,2025-03-25
T03701,C0189,Medium,Closed,2025-04-12
T03702,C0036,Low,Open,2025-03-29
T03703,C0473,High,In Progress,2025-04-03
T03704,C0048,Low,Open,2025-01-19
T03705,C0213,High,Closed,2025-02-10
T03706,C0239,High,Open,2025-04-11
T03707,C0401,Medium,In Progress,2025-02-18
T03708,C0087,High,In Progress,2025-05-05
T03709,C0279,Low,In Progress,2025-03-30
T03710,C0071,Low,Closed,2025-06-15
T03711,C0330,High,In Progress,2025-04-05
T03712,C0377,High,Open,2025-05-29
T03713,C0346,High,Open,2025-04-27
T03714,C0237,High,Open,2025-05-03
